Masa Fragmento 1 (4He): 4.003 u
Masa Fragmento 2 (3He): 3.016 u
E1 (MeV)     E2 (MeV)     Sección Eficaz     E_rel (MeV) 
9.500000     18.727729    4.228081e-02       3.444261    
10.000000    18.324326    7.017521e-02       3.259482    
10.000000    18.324492    7.013833e-02       3.259844    
10.000000    18.324990    7.002813e-02       3.260928    
10.500000    17.918508    1.576735e-01       3.090269    
10.500000    17.918676    1.574596e-01       3.090634    
10.500000    17.919180    1.568219e-01       3.091727    
11.000000    17.509944    5.520112e-01       2.934790    
11.000000    17.510113    5.504384e-01       2.935156    
11.000000    17.510622    5.457592e-01       2.936256    
11.500000    17.098920    1.838337e+00       2.792701    
11.500000    17.099091    1.839918e+00       2.793070    
11.500000    17.099604    1.844367e+00       2.794175    
12.000000    16.685689    6.748684e-01       2.663715    
12.000000    16.685861    6.774367e-01       2.664085    
12.000000    16.686378    6.852157e-01       2.665194    
12.500000    16.270475    2.720341e-01       2.547590    
12.500000    16.270648    2.727889e-01       2.547960    
12.500000    16.271168    2.750700e-01       2.549072    
13.000000    15.853478    1.416093e-01       2.444126    
13.000000    15.853652    1.419522e-01       2.444496    
13.000000    15.854175    1.429868e-01       2.445608    
13.500000    15.434878    8.125980e-02       2.353162    
13.500000    15.435053    8.145955e-02       2.353533    
13.500000    15.435578    8.206167e-02       2.354644    
14.000000    15.014836    5.115408e-02       2.274578    
14.000000    15.015011    5.128306e-02       2.274947    
14.000000    15.015537    5.167186e-02       2.276057    
14.500000    14.593497    3.905953e-02       2.208282    
14.500000    14.593673    3.914561e-02       2.208651    
14.500000    14.594200    3.940527e-02       2.209757    
15.000000    14.170994    3.870802e-02       2.154222    
15.000000    14.171170    3.876654e-02       2.154589    
15.000000    14.171697    3.894329e-02       2.155690    
19.000000    10.761371    1.624579e-01       2.166445    
19.000000    10.761541    1.625576e-01       2.166783    
19.000000    10.762054    1.628582e-01       2.167797    
19.500000    10.332667    1.931640e-01       2.225523    
19.500000    10.332837    1.932993e-01       2.225856    
19.500000    10.333345    1.937066e-01       2.226852    
20.000000    9.903613     2.367629e-01       2.298190    
20.000000    9.903781     2.369521e-01       2.298516    
20.000000    9.904285     2.375217e-01       2.299494    
20.500000    9.474253     3.054138e-01       2.384816    
20.500000    9.474419     3.056989e-01       2.385136    
20.500000    9.474918     3.065570e-01       2.386094    
21.000000    9.044626     4.317244e-01       2.485837    
21.000000    9.044790     4.322293e-01       2.486150    
21.000000    9.045283     4.337505e-01       2.487086    
21.500000    8.614766     7.391104e-01       2.601757    
21.500000    8.614928     7.403582e-01       2.602062    
21.500000    8.615415     7.441234e-01       2.602975    
22.000000    8.184702     1.889069e+00       2.733163    
22.000000    8.184861     1.893374e+00       2.733459    
22.000000    8.185341     1.906323e+00       2.734348    
22.500000    7.754453     1.503624e+00       2.880736    
22.500000    7.754610     1.498802e+00       2.881024    
22.500000    7.755082     1.484407e+00       2.881886    
23.000000    7.324034     3.167825e-01       3.045274    
23.000000    7.324189     3.162514e-01       3.045552    
23.000000    7.324652     3.146688e-01       3.046385    
23.500000    6.893450     1.673804e-01       3.227707    
23.500000    6.893602     1.672965e-01       3.227975    
23.500000    6.894057     1.670460e-01       3.228778    
24.000000    6.462697     1.366214e-01       3.429135    
24.000000    6.462846     1.365903e-01       3.429391    
24.000000    6.463291     1.364971e-01       3.430161    
9.500000     18.566376    3.533077e-02       3.283378    
9.500000     18.566542    3.532637e-02       3.283758    
9.500000     18.567039    3.531307e-02       3.284899    
10.000000    18.167528    5.035714e-02       3.101105    
10.000000    18.167696    5.034695e-02       3.101489    
10.000000    18.168199    5.031642e-02       3.102641    
10.500000    17.765525    8.758313e-02       2.933039    
10.500000    17.765695    8.752080e-02       2.933426    
10.500000    17.766204    8.733472e-02       2.934587    
11.000000    17.360699    2.091882e-01       2.778781    
11.000000    17.360870    2.088321e-01       2.779170    
11.000000    17.361384    2.077713e-01       2.780338    
11.500000    16.953340    7.521322e-01       2.637988    
11.500000    16.953513    7.498466e-01       2.638379    
11.500000    16.954031    7.430360e-01       2.639553    
12.000000    16.543706    1.483899e+00       2.510373    
12.000000    16.543880    1.487972e+00       2.510766    
12.000000    16.544402    1.500061e+00       2.511944    
12.500000    16.132026    5.353794e-01       2.395695    
12.500000    16.132201    5.375080e-01       2.396089    
12.500000    16.132726    5.439581e-01       2.397270    
13.000000    15.718503    2.390685e-01       2.293756    
13.000000    15.718679    2.397980e-01       2.294150    
13.000000    15.719206    2.420040e-01       2.295332    
13.500000    15.303320    1.331355e-01       2.204397    
13.500000    15.303497    1.334938e-01       2.204791    
13.500000    15.304026    1.345756e-01       2.205972    
14.000000    14.886643    8.344353e-02       2.127496    
14.000000    14.886820    8.366377e-02       2.127889    
14.000000    14.887351    8.432811e-02       2.129069    
14.500000    14.468620    5.955109e-02       2.062967    
14.500000    14.468797    5.970365e-02       2.063359    
14.500000    14.469329    6.016377e-02       2.064535    
15.000000    14.049385    5.149274e-02       2.010757    
15.000000    14.049563    5.160627e-02       2.011147    
15.000000    14.050095    5.194877e-02       2.012319    
15.500000    13.629062    5.426151e-02       1.970845    
15.500000    13.629240    5.435194e-02       1.971234    
15.500000    13.629772    5.462490e-02       1.972399    
16.000000    13.207761    6.454890e-02       1.943245    
16.000000    13.207939    6.462763e-02       1.943631    
16.000000    13.208470    6.486537e-02       1.944788    
16.500000    12.785585    8.010570e-02       1.928000    
16.500000    12.785762    8.018209e-02       1.928383    
16.500000    12.786292    8.041275e-02       1.929531    
17.000000    12.362626    9.963464e-02       1.925190    
17.000000    12.362802    9.971718e-02       1.925570    
17.000000    12.363331    9.996635e-02       1.926707    
17.500000    11.938968    1.227782e-01       1.934927    
17.500000    11.939144    1.228753e-01       1.935302    
17.500000    11.939671    1.231681e-01       1.936428    
18.000000    11.514691    1.501905e-01       1.957359    
18.000000    11.514866    1.503113e-01       1.957730    
18.000000    11.515390    1.506753e-01       1.958843    
18.500000    11.089865    1.837531e-01       1.992674    
18.500000    11.090038    1.839092e-01       1.993040    
18.500000    11.090559    1.843797e-01       1.994138    
19.000000    10.664554    2.272469e-01       2.041100    
19.000000    10.664726    2.274561e-01       2.041461    
19.000000    10.665243    2.280866e-01       2.042542    
19.500000    10.238817    2.881619e-01       2.102910    
19.500000    10.238988    2.884568e-01       2.103265    
19.500000    10.239501    2.893453e-01       2.104328    
20.000000    9.812709     3.831315e-01       2.178427    
20.000000    9.812878     3.835853e-01       2.178775    
20.000000    9.813386     3.849527e-01       2.179819    
20.500000    9.386276     5.575397e-01       2.268029    
20.500000    9.386443     5.583642e-01       2.268370    
20.500000    9.386946     5.608504e-01       2.269392    
21.000000    8.959560     9.792802e-01       2.372157    
21.000000    8.959726     9.813114e-01       2.372490    
21.000000    8.960223     9.874454e-01       2.373490    
21.500000    8.532599     2.426457e+00       2.491323    
21.500000    8.532763     2.432468e+00       2.491648    
21.500000    8.533253     2.450534e+00       2.492624    
22.000000    8.105424     2.075669e+00       2.626124    
22.000000    8.105585     2.069262e+00       2.626440    
22.000000    8.106068     2.050105e+00       2.627390    
22.500000    7.678058     4.783263e-01       2.777251    
22.500000    7.678216     4.773566e-01       2.777558    
22.500000    7.678692     4.744673e-01       2.778480    
23.000000    7.250519     2.148463e-01       2.945513    
23.000000    7.250675     2.146686e-01       2.945810    
23.000000    7.251142     2.141378e-01       2.946701    
23.500000    6.822817     1.512389e-01       3.131855    
23.500000    6.822970     1.511802e-01       3.132141    
23.500000    6.823428     1.510047e-01       3.133000    
24.000000    6.394952     1.230090e-01       3.337391    
24.000000    6.395101     1.229725e-01       3.337666    
24.000000    6.395550     1.228632e-01       3.338491    
10.000000    18.009966    4.070255e-02       2.947280    
10.000000    18.010135    4.069948e-02       2.947685    
10.000000    18.010643    4.069019e-02       2.948902    
10.500000    17.611819    5.780347e-02       2.780439    
10.500000    17.611990    5.778824e-02       2.780848    
10.500000    17.612504    5.774272e-02       2.782075    
11.000000    17.210770    1.022970e-01       2.627473    
11.000000    17.210943    1.022090e-01       2.627885    
11.000000    17.211461    1.019464e-01       2.629120    
11.500000    16.807115    2.436791e-01       2.488041    
11.500000    16.807289    2.432166e-01       2.488455    
11.500000    16.807812    2.418394e-01       2.489696    
12.000000    16.401116    7.965855e-01       2.361856    
12.000000    16.401292    7.943266e-01       2.362272    
12.000000    16.401818    7.875753e-01       2.363518    
12.500000    15.993007    1.260510e+00       2.248680    
12.500000    15.993183    1.264436e+00       2.249096    
12.500000    15.993713    1.276122e+00       2.250345    
13.000000    15.582994    5.110481e-01       2.148313    
13.000000    15.583171    5.133164e-01       2.148730    
13.000000    15.583703    5.201944e-01       2.149980    
13.500000    15.171265    2.427688e-01       2.060600    
13.500000    15.171443    2.436346e-01       2.061017    
13.500000    15.171977    2.462563e-01       2.062267    
14.000000    14.757988    1.439494e-01       1.985420    
14.000000    14.758166    1.443941e-01       1.985836    
14.000000    14.758702    1.457385e-01       1.987085    
14.500000    14.343314    9.949283e-02       1.922688    
14.500000    14.343493    9.977701e-02       1.923103    
14.500000    14.344029    1.006353e-01       1.924349    
15.000000    13.927381    8.023723e-02       1.872354    
15.000000    13.927560    8.044722e-02       1.872767    
15.000000    13.928097    8.108118e-02       1.874008    
15.500000    13.510316    7.655436e-02       1.834399    
15.500000    13.510495    7.672723e-02       1.834811    
15.500000    13.511031    7.724907e-02       1.836045    
16.000000    13.092231    8.417006e-02       1.808838    
16.000000    13.092410    8.432695e-02       1.809247    
16.000000    13.092946    8.480049e-02       1.810473    
16.500000    12.673231    1.007963e-01       1.795719    
